type,time,one,two,three
6,362562941847672,997.1013,0.0,0.0
4,362519992225641,0.056427017,-0.037338037,-0.008475506
1,362507107385767,-0.023928227,5.956633,7.5053873
1,362567236932463,0.11485548,5.6189456,8.372188
4,362524287354495,0.010384403,0.042453885,-0.00633754
1,362511402507017,0.19621146,5.805586,8.37458
1,362571532112568,-0.3592225,5.6668024,7.945966
4,362528582488036,-0.014660334,0.06627693,-0.0051158457
1,362515697629725,-0.050249275,5.9327044,8.132606
4,362532877625588,-0.0018325418,-0.010689827,0.0022143214
1,362519992755641,-0.02871387,5.9805613,8.147262
4,362537172768557,-0.007941014,-0.01007898,-0.005726693
1,362524287884495,0.14117654,5.776872,8.149654
4,362541467917516,0.086129464,0.0051922016,-0.03504736
1,362528583018036,-0.62721866,6.1767726,7.9148593
1,362532878155588,-0.021535404,6.0978093,7.6779695
4,362545763072307,-0.05986303,0.025961008,0.008322794
1,362537173298557,-0.086141616,5.877371,8.164012
4,362550058232984,0.061695572,-0.017409148,-0.023441264
1,362541468447516,-0.3400799,5.496912,8.26451
4,362554353398557,-0.02015796,-0.022295926,-0.031382278
1,362545763602307,0.55304116,6.2294145,7.744969
4,362558648569338,0.07269082,-0.15179555,-0.09124531
4,362498519133423,0.061313793,-0.15278818,-0.033520244
1,362550058762984,-0.17706887,5.5926247,8.175976
4,362562943744026,-0.012827792,0.018019995,0.003436016
4,362502814254309,0.020387027,-0.055663455,0.01901262
1,362554353928557,-0.29461628,5.793622,8.154441
4,362507109374881,0.18837002,-0.0458899,-0.039017867
4,362567238921630,0.09834641,0.14629792,-0.053983625
1,362558649099338,0.33050862,6.346663,7.5699935
4,362511404496131,0.12850699,0.051845662,-0.021914145
4,362571534101734,0.017103724,0.16279079,-0.020387027
1,362498519663423,0.7013961,6.143273,7.5990067
4,362515699618892,0.042377528,-0.05260922,0.0031305922
1,362562944274026,-0.2727818,5.81755,7.9220376
1,362502814784309,0.38554356,6.3418775,7.5870423
4,362519994744807,0.06314634,-0.053220067,-0.008475506
1,362507109904881,-0.0071784677,5.9638114,7.455138
1,362567239451630,0.09332009,5.6356955,8.350652
4,362524289873609,0.02260135,0.049784053,-0.00633754
1,362511405026131,0.18664017,5.805586,8.295617
1,362571534631734,-0.36640096,5.642874,7.862217
4,362528585007151,-0.012216945,0.074217945,-0.0020616094
1,362515700148892,-0.062213387,5.9303117,8.134998
4,362532880144755,-0.008551862,-0.003970507,0.004046863
1,362519995274807,0.021535404,5.9781685,8.137691
4,362537175287672,0.0012216945,-0.011300675,-0.0069483877
1,362524290403609,0.15074782,5.7840505,8.164012
4,362541470436682,0.09162709,-0.008857286,-0.030160584
1,362528585537151,-0.6200402,6.195915,7.9387875
1,362532880674755,0.0047856453,6.090631,7.6827555
4,362545765591474,-0.05803049,0.038177952,0.0022143214
1,362537175817672,-0.083748795,5.884549,8.192725
4,362550060752151,0.06230642,-0.015576605,-0.025273805
1,362541470966682,-0.38554356,5.494519,8.262117
4,362554355917672,-0.009773556,-0.02107423,-0.03565821
1,362545766121474,0.6152545,6.255736,7.744969
4,362558651088505,0.05619795,-0.12369657,-0.08880192
4,362498521652590,0.058259558,-0.16072918,-0.035352785
1,362550061282151,-0.19860429,5.5830536,8.164012
4,362562946263193,-0.007330167,0.014965758,0.005879405
4,362502816773423,0.017943637,-0.058717694,0.02145601
1,362554356447672,-0.2970091,5.788836,8.161619
4,362507111894048,0.17065546,-0.07459972,-0.035963632
4,362567241440797,0.10567658,0.15546063,-0.05764871
6,362515701860923,997.1035,0.0,0.0
1,362558651618505,0.25842485,6.3514485,7.500602
4,362511407015298,0.13583715,0.057954133,-0.024968382
4,362571536620901,0.04459185,0.22570807,-0.023441264
1,362498522182590,0.6583253,6.148059,7.5846496
6,362550061845641,997.103,0.0,0.0
4,362515702138006,0.050318543,-0.06299362,0.0019088977
1,362562946793193,-0.30179477,5.831907,7.9340014
1,362502817303423,0.41904306,6.34427,7.615756
4,362519997263922,0.07108735,-0.07276718,-0.010308048
1,362507112424048,0.031106694,6.009275,7.402496
1,362567241970797,0.076570325,5.6500525,8.338688
4,362524292392776,0.03420745,0.06261184,-0.0051158457
1,362511407545298,0.16271193,5.8271213,8.240582
1,362571537150901,-0.39511484,5.7074804,7.859824
4,362528587526318,-0.00671932,0.080326416,9.926268E-4
1,362515702668006,-0.076570325,5.915955,8.152048
4,362532882663870,-0.009162709,-0.0021379655,0.001603474
1,362519997793922,0.02871387,5.994918,8.132606
4,362537177806838,0.01343864,-0.011300675,-0.008780929
1,362524292922776,0.12921242,5.796015,8.185547
4,362541472955797,0.099568106,-0.02535016,-0.0264955
1,362528588056318,-0.61046886,6.2030935,7.943573
1,362532883193870,0.021535404,6.0834527,7.687541
4,362545768110641,-0.060473878,0.055281676,-0.0045049987
1,362537178336838,-0.078963146,5.8944197,8.23101
4,362550063271318,0.06963659,-0.013744064,-0.025884653
1,362541473485797,-0.40707895,5.535197,8.242975
4,362554358436838,-0.002443389,-0.014965758,-0.038712446
1,362545768640641,0.65353966,6.2676997,7.704291
4,362558653607672,0.03603999,-0.09681929,-0.086969376
4,362498524171704,0.053983625,-0.17477867,-0.035352785
1,362550063801318,-0.20338993,5.575875,8.1687975
4,362562948782359,-0.0030542363,0.011300675,0.0077119465
4,362502819292538,0.014889402,-0.05993939,0.027564483
1,362554358966838,-0.28983065,5.805586,8.154441
4,362507114413163,0.16088189,-0.0898709,-0.033520244
4,362567243959963,0.114839286,0.1615691,-0.058870405
1,362558654137672,0.22731815,6.36102,7.4359956
4,362511409534413,0.14377818,0.05612159,-0.029244313
4,362571539140068,0.067193195,0.26296973,-0.027106347
1,362498524701704,0.61764735,6.14088,7.591828
4,362515704657121,0.058259558,-0.07154548,7.635591E-5
1,362562949312359,-0.3065804,5.8247285,7.94118
1,362502819822538,0.45014977,6.3681984,7.64447
4,362519999783036,0.08269345,-0.09475768,-0.012751437
1,362507114943163,0.062213387,6.0786667,7.373782
1,362567244489963,0.04546363,5.6763735,8.329117
4,362524294911891,0.042759307,0.07116371,-0.0038941512
1,362511410064413,0.15792629,5.8223357,8.173583
1,362571539670068,-0.44057846,5.81755,7.9052877
4,362528590045432,-0.0018325418,0.09071082,0.004046863
1,362515705187121,-0.08853444,5.9350977,8.161619
4,362532885183036,-0.016492875,0.0027488125,9.926268E-4
1,362520000313036,0.038285162,6.018846,8.075178
4,362537180325953,0.025655584,-0.014965758,-0.008780929
1,362524295441891,0.13160525,5.8247285,8.195119
4,362541475474963,0.10384403,-0.040010497,-0.022219568
1,362528590575432,-0.57457656,6.2270217,7.929216
1,362532885713036,0.03589234,6.093024,7.6755767
4,362545770629755,-0.06536066,0.07910472,-0.008170082
1,362537180855953,-0.076570325,5.886942,8.257332
4,362550065790432,0.076355904,-0.0076355906,-0.025884653
1,362541476004963,-0.41904306,5.5686965,8.2094755
4,362554360956005,0.008551862,-0.005803049,-0.03993414
1,362545771159755,0.64875406,6.2581286,7.6396847
4,362558656126838,0.012216945,-0.07177455,-0.0820826
4,362498526690819,0.05092939,-0.18699561,-0.035963632
1,362550066320432,-0.22971097,5.580661,8.152048
4,362562951301526,0.0018325418,0.008857286,0.009544488
4,362502821811704,0.016111096,-0.05993939,0.031840414
6,362502821861756,997.094,0.0,0.0
1,362554361486005,-0.29461628,5.8079786,8.164012
4,362507116932277,0.14744325,-0.091703445,-0.02985516
4,362567246479130,0.12216945,0.1603474,-0.05764871
1,362558656656838,0.22492532,6.372984,7.3666034
4,362511412053527,0.1468324,0.054899897,-0.03229855
6,362537181860693,997.09424,0.0,0.0
4,362571541659234,0.092848785,0.29167956,-0.030160584
1,362498527220819,0.58654064,6.1504517,7.5676007
4,362515707176288,0.059481252,-0.07765396,7.635591E-5
1,362562951831526,-0.31136605,5.829514,7.9316087
1,362502822341704,0.51475596,6.363413,7.670791
6,362571541862359,997.07544,0.0,0.0
4,362520002302203,0.09429955,-0.12652174,-0.015805673
1,362507117462277,0.09571291,6.181558,7.333104
1,362567247009130,0.0023928226,5.681159,8.3123665
4,362524297431057,0.0555871,0.07482879,-0.0045049987
1,362511412583527,0.13878371,5.846264,8.091928
1,362571542189234,-0.7013961,6.073881,7.689934
4,362528592564599,0.002443389,0.09132166,0.0052685575
1,362515707706288,-0.08853444,5.942276,8.17119
4,362532887702203,-0.02015796,0.0021379655,-8.39915E-4
1,362520002832203,0.0526421,6.061917,8.005786
4,362537182845120,0.034818295,-0.011911522,-0.008780929
1,362524297961057,0.1363909,5.8343,8.192725
4,362541477994130,0.108119965,-0.055281676,-0.01305686
1,362528593094599,-0.5602196,6.2437716,7.929216
1,362532888232203,0.05503492,6.0954165,7.6660056
4,362545773148922,-0.073912516,0.102316916,-0.010002624
1,362537183375120,-0.08135597,5.8944197,8.26451
4,362550068309599,0.07941014,-0.0027488125,-0.0264955
1,362541478524130,-0.42861435,5.616553,8.154441
4,362554363475172,0.019547112,0.003970507,-0.0381016
1,362545773678922,0.63918275,6.215058,7.5699935
4,362558658646005,-0.018325418,-0.048562355,-0.07658497
4,362498529209986,0.04421007,-0.20471019,-0.035352785
1,362550068839599,-0.24646074,5.59741,8.144869
4,362562953820693,0.007330167,0.009468133,0.010766183
4,362502824330819,0.015500249,-0.05932854,0.035505496
1,362554364005172,-0.325723,5.8343,8.159226
4,362507119451444,0.13828056,-0.09659022,-0.026800923
4,362567248998297,0.12827793,0.1615691,-0.055205323
1,362558659176005,0.2105684,6.3777695,7.309176
4,362511414572694,0.15110834,0.04940227,-0.03413109
4,362571544178401,0.11728267,0.3203894,-0.033825666
1,362498529739986,0.5602196,6.1241302,7.5580297
4,362515709695402,0.06192464,-0.08437328,-0.0017561859
1,362562954350693,-0.31615168,5.8343,7.8813596
1,362502824860819,0.581755,6.372984,7.704291
4,362520004821318,0.10468395,-0.15400986,-0.017027367
1,362507119981444,0.11724831,6.2940207,7.294819
1,362567249528297,-0.033499517,5.6907306,8.283653
4,362524299950172,0.06291727,0.07910472,-0.005726693
1,362511415102694,0.11724831,5.872585,8.017751
1,362571544708401,-0.83060855,6.282057,7.785647
4,362528595083713,0.005497625,0.095597595,0.0052685575
1,362515710225402,-0.10289137,5.9470615,8.17119
4,362532890221318,-0.025044737,0.00335966,-0.0014507623
1,362520005351318,0.07178468,6.090631,7.9220376
4,362537185364286,0.045813546,-0.01007898,-0.008170082
1,362524300480172,0.12921242,5.8271213,8.178369
4,362541480513245,0.1111742,-0.065055236,-0.005726693
1,362528595613713,-0.5386842,6.2461643,7.9076805
1,362532890751318,0.05742774,6.0714884,7.6755767
4,362545775668088,-0.087962,0.12552911,-0.011835165
1,362537185894286,-0.076570325,5.899205,8.250154
4,362550070828766,0.08735116,-0.0015271181,-0.025273805
1,362541481043245,-0.44536412,5.638088,8.103892
4,362554365994338,0.02443389,0.009468133,-0.036879905
1,362545776198088,0.6128617,6.15763,7.5197444
4,362558661165172,-0.05131117,-0.029015245,-0.07291989
4,362498531729100,0.03260397,-0.21631628,-0.034741938
1,362550071358766,-0.27756742,5.602196,8.106285
4,362562956339859,0.00671932,0.008246438,0.013209572
4,362502826849934,0.014278554,-0.058717694,0.037948888
1,362554366524338,-0.35682967,5.8223357,8.142476
4,362507121970559,0.12300937,-0.09597938,-0.02069245
4,362567251517463,0.12949961,0.16217995,-0.051540237
6,362524301859495,997.0962,0.0,0.0
1,362558661695172,0.21535404,6.3681984,7.2756763
4,362511417091809,0.15355173,0.040850412,-0.035352785
4,362571546697568,0.12766708,0.29167956,-0.031382278
1,362498532259100,0.53629136,6.102595,7.52453
6,362558661850484,997.1494,0.0,0.0
4,362515712214569,0.06742226,-0.08926006,-0.0029778804
1,362562956869859,-0.31375888,5.8390856,7.8430743
1,362502827379934,0.60807604,6.3801622,7.7353973
4,362520007340484,0.11751174,-0.1827197,-0.01885991
1,362507122500559,0.1794617,6.3107705,7.2756763
1,362567252047463,-0.08135597,5.7026944,8.226225
4,362524302469338,0.0684149,0.083380654,-0.008780929
1,362511417621809,0.09092726,5.8893347,7.9387875
1,362571547227568,-0.86201435,6.303592,7.9220376
4,362528597602880,0.009162709,0.09376506,0.003436016
1,362515712744569,-0.09571291,5.939883,8.154441
4,362532892740484,-0.029320668,0.008246438,-0.0026724567
1,362520007870484,0.09810573,6.114559,7.8430743
4,362537187883401,0.05131117,-3.0542363E-4,-0.008170082
1,362524302999338,0.1268196,5.858228,8.164012
4,362541483032411,0.11361759,-0.07177455,-8.39915E-4
1,362528598132880,-0.52193445,6.255736,7.886145
1,362532893270484,0.06460621,6.0547385,7.687541
4,362545778187255,-0.10262234,0.14690876,-0.011835165
1,362537188413401,-0.09092726,5.9063835,8.228618
4,362550073347932,0.09101624,0.0045813546,-0.021608721
1,362541483562411,-0.43100718,5.6644096,8.05125
4,362554368513505,0.032374904,0.015576605,-0.03565821
1,362545778717255,0.6128617,6.1193447,7.498209
4,362558663684338,-0.07818845,-0.013744064,-0.06986566
4,362498534248215,0.023441264,-0.2346417,-0.03413109
1,362550073877932,-0.2970091,5.604589,8.068
4,362562958859026,0.004275931,0.008246438,0.01565296
4,362502829369100,0.022219568,-0.06543701,0.037948888
1,362554369043505,-0.3687938,5.8079786,8.115856
4,362507124489673,0.096742935,-0.088649206,-0.017027367
4,362567254036630,0.131943,0.16217995,-0.045431767
1,362558664214338,0.25603202,6.356234,7.22782
4,362511419610923,0.15294088,0.03413109,-0.037185326
4,362571549216734,0.124001995,0.23059484,-0.027717194
1,362498534778215,0.5171488,6.090631,7.4862447
4,362515714733684,0.0704765,-0.09475768,-0.0011453386
1,362562959389026,-0.30179477,5.8486567,7.8239317
1,362502829899100,0.6152545,6.3658056,7.7210402
4,362520009859599,0.12972869,-0.21753798,-0.02069245
1,362507125019673,0.25124636,6.2700925,7.2397842
1,362567254566630,-0.14117654,5.7074804,8.147262
4,362524304988453,0.07941014,0.083380654,-0.01305686
1,362511420140923,0.06699903,5.918348,7.8693953
1,362571549746734,-0.85483587,6.2318077,7.852646
4,362528600121995,0.015271181,0.09009997,0.0028251687
1,362515715263684,-0.09092726,5.911169,8.144869
4,362532895259599,-0.029931515,0.008246438,-0.0038941512
1,362520010389599,0.059820566,6.0690956,7.73779
4,362537190402568,0.052532863,0.012522369,-0.0075592347
1,362524305518453,0.1052842,5.853442,8.149654
4,362541485551578,0.10995251,-0.07177455,0.0071010995
1,362528600651995,-0.5027919,6.255736,7.8670025
1,362532895789599,0.06460621,6.0523458,7.7090764
4,362545780706370,-0.12155861,0.16889927,-0.014889402
1,362537190932568,-0.09332009,5.9135623,8.183154
4,362550075867099,0.0891837,0.008857286,-0.020997874
1,362541486081578,-0.40707895,5.683552,8.017751
4,362554371032672,0.03603999,0.020463383,-0.034436513
1,362545781236370,0.5769694,6.0714884,7.4766736
