type,time,one,two,three
1,510703166474173,-0.083748795,6.2988067,7.5580297
4,510711756912245,0.039094225,-0.0077119465,-0.0019088977
1,510707461955631,0.10049855,6.5431733,6.710671
1,510711757442245,0.086141616,6.3538413,7.4096746
4,510703168463548,0.036650836,-0.010766183,-0.0037414394
4,510707463944954,0.14660335,-0.11522106,0.03229855
1,510703168993548,-0.083748795,6.296414,7.548458
4,510711759431568,0.035429142,-0.0071010995,-0.0012980504
1,510707464474954,0.14596218,6.5575304,6.6891356
1,510711759961568,0.09092726,6.356234,7.390532
4,510703170982870,0.034818295,-0.013820419,-6.8720314E-4
4,510707466464277,0.108730815,-0.1078909,0.03229855
1,510703171512870,-0.09571291,6.2844496,7.5293155
4,510711761950891,0.030542362,-0.003436016,-0.0012980504
1,510707466994277,0.16031912,6.579066,6.6101727
1,510711762480891,0.09810573,6.372984,7.361818
4,510703173502193,0.032374904,-0.016874656,-6.8720314E-4
4,510707468983652,0.070858285,-0.11216683,0.02985516
1,510703174032193,-0.083748795,6.262914,7.5364943
4,510711764470266,0.029931515,-0.0028251687,-0.0031305922
1,510707469513652,0.1268196,6.5551376,6.617351
1,510711765000266,0.09332009,6.3777695,7.347461
6,510703175921360,984.1614,0.0,0.0
4,510703176021568,0.031764057,-0.017485503,-0.0012980504
4,510707471502975,0.029320668,-0.10605835,0.024968382
1,510703176551568,-0.06460621,6.2772713,7.5149584
4,510711766989589,0.02687728,-0.004046863,-0.002519745
1,510707472032975,0.11006984,6.4761744,6.6460648
1,510711767519589,0.08853444,6.3753767,7.3570323
4,510703178540891,0.029931515,-0.018707197,-7.635591E-5
4,510707474022350,-0.012827792,-0.09872819,0.017638214
1,510703179070891,-0.06460621,6.2605214,7.5029945
4,510711769508964,0.020768806,-0.001603474,-0.0019088977
1,510707474552350,0.076570325,6.3801622,6.686743
1,510711770038964,0.078963146,6.399305,7.361818
4,510703181060266,0.029320668,-0.022983128,-7.635591E-5
4,510707476541673,-0.04703524,-0.08956548,0.014583978
1,510703181590266,-0.05742774,6.2700925,7.493423
4,510711772028287,0.018936265,-0.003436016,-0.0031305922
1,510707477071673,0.03589234,6.3131633,6.727421
1,510711772558287,0.05503492,6.396912,7.361818
4,510703183579589,0.029931515,-0.026037365,-6.8720314E-4
4,510707479060995,-0.07941014,-0.076126836,0.012751437
1,510703184109589,-0.07178468,6.2772713,7.481459
4,510711774547662,0.018936265,-0.001603474,-0.004352287
1,510707479590995,0.016749758,6.2605214,6.789634
1,510711775077662,0.04546363,6.389734,7.3522468
6,510711775904329,984.18506,0.0,0.0
4,510703186098912,0.031764057,-0.030313294,-0.002519745
4,510707481580370,-0.10750912,-0.0626882,0.010308048
1,510703186628912,-0.069391854,6.265307,7.4886374
4,510711777066985,0.010384403,-3.8177954E-4,-0.0037414394
1,510707482110370,-0.0071784677,6.222236,6.8685975
1,510711777596985,0.05742774,6.411269,7.342675
4,510703188618287,0.028709821,-0.032145835,-0.0012980504
4,510707484099693,-0.124001995,-0.046195325,0.010918895
1,510703189148287,-0.06460621,6.2605214,7.49103
4,510711779586360,0.009162709,-0.0022143214,-0.004963134
1,510707484629693,-0.02632105,6.2342005,6.96431
1,510711780116360,0.05742774,6.4064837,7.3570323
4,510703191137610,0.027488127,-0.033367533,-0.0019088977
4,510707486619068,-0.1435491,-0.029702447,0.013362284
1,510703191667610,-0.050249275,6.2724853,7.49103
4,510711782105683,0.007941014,-0.003436016,-0.0061848285
1,510707487149068,-0.014356935,6.238986,7.077072
1,510711782635683,0.0526421,6.396912,7.361818
4,510703193656985,0.025655584,-0.032756682,-0.0031305922
4,510707489138391,-0.15149012,-0.018707197,0.013973131
1,510703194186985,-0.0526421,6.2844496,7.4790664
4,510711784625058,0.00671932,-0.006490252,-0.006795676
1,510707489668391,-0.011964113,6.291628,7.1895347
1,510711785155058,0.05742774,6.389734,7.3713894
4,510703196176308,0.025044737,-0.033367533,-0.0012980504
4,510707491657766,-0.1563769,-0.008933641,0.014583978
1,510703196706308,-0.043070808,6.2772713,7.4718876
4,510711787144381,0.0036650836,-0.008322794,-0.007406523
1,510707492187766,-0.0023928226,6.3179493,7.294819
1,510711787674381,0.0526421,6.411269,7.3713894
4,510703198695631,0.021379653,-0.03153499,-0.0012980504
4,510707494177089,-0.15882029,-0.0046577104,0.017027367
1,510703199225631,-0.043070808,6.279664,7.467102
4,510711789663756,0.0061084726,-0.010155336,-0.0086282175
1,510707494707089,0.0071784677,6.3514485,7.4072814
1,510711790193756,0.047856454,6.4064837,7.3713894
6,510707495923443,984.2307,0.0,0.0
4,510703201215006,0.017103724,-0.03153499,-0.0019088977
4,510707496696412,-0.1563769,-0.0022143214,0.019470757
1,510703201745006,-0.047856454,6.291628,7.4766736
4,510711792183079,0.0012216945,-0.013820419,-0.006795676
1,510707497226412,0.014356935,6.3921266,7.49103
1,510711792713079,0.050249275,6.404091,7.385746
4,510703203734329,0.012827792,-0.029702447,-6.8720314E-4
4,510707499215787,-0.15332267,-3.8177954E-4,0.023135839
1,510703204264329,-0.047856454,6.296414,7.4766736
4,510711794702454,0.0,-0.013820419,-0.007406523
1,510707499745787,0.033499517,6.4208403,7.565208
1,510711795232454,0.050249275,6.399305,7.3785677
4,510703206253652,0.010384403,-0.02725906,-0.0012980504
4,510707501735110,-0.14538164,2.2906772E-4,0.02741177
1,510703206783652,-0.05742774,6.2988067,7.495816
4,510711797221777,-0.002443389,-0.013820419,-0.0061848285
1,510707502265110,0.050249275,6.444769,7.64447
1,510711797751777,0.050249275,6.387341,7.3713894
4,510703208773027,0.005497625,-0.02725906,5.344914E-4
4,510707504254485,-0.13744064,0.003283304,0.030466007
1,510703209303027,-0.040677983,6.2748785,7.5029945
4,510711799741152,-0.0036650836,-0.01565296,-0.004352287
1,510707504784485,0.078963146,6.444769,7.697112
1,510711800271152,0.05742774,6.396912,7.3785677
4,510703211292350,0.0012216945,-0.021761434,5.344914E-4
4,510707506773808,-0.12705623,0.0045049987,0.035963632
1,510703211822350,-0.059820566,6.2700925,7.50778
4,510711802260475,-0.004886778,-0.014431266,-0.002519745
1,510707507303808,0.10767702,6.43759,7.752147
1,510711802790475,0.05503492,6.389734,7.3809605
4,510703213811725,-0.0036650836,-0.020539738,-6.8720314E-4
4,510707509293183,-0.11728267,0.012446013,0.03657448
1,510703214341725,-0.050249275,6.282057,7.522137
4,510711804779850,-0.00671932,-0.011987877,-7.635591E-5
1,510707509823183,0.15314065,6.4208403,7.7832537
1,510711805309850,0.059820566,6.3825555,7.3953176
6,510703215921308,984.15625,0.0,0.0
4,510703216331048,-0.0061084726,-0.019318044,0.0011453386
4,510707511812506,-0.10628742,0.01977618,0.03840702
1,510703216861048,-0.047856454,6.2748785,7.550851
4,510711807299173,-0.00671932,-0.01137703,5.344914E-4
1,510707512342506,0.18664017,6.413662,7.8167534
1,510711807829173,0.06460621,6.3849483,7.4096746
4,510703218850370,-0.00671932,-0.012598725,5.344914E-4
4,510707514331829,-0.09651387,0.02893889,0.037796173
1,510703219380370,-0.03589234,6.2748785,7.562815
4,510711809818548,-0.011606098,-0.008933641,5.344914E-4
1,510707514861829,0.23928227,6.4088764,7.8311105
1,510711810348548,0.08853444,6.4088764,7.4383883
4,510703221369745,-0.007330167,-0.009544488,5.344914E-4
4,510707516851204,-0.083075225,0.036879905,0.032909397
1,510703221899745,-0.0047856453,6.2844496,7.582257
4,510711812337870,-0.011606098,-0.008322794,0.0011453386
1,510707517381204,0.28743783,6.387341,7.852646
1,510711812867870,0.08853444,6.404091,7.467102
4,510703223889068,-0.009773556,-3.8177954E-4,0.0017561859
4,510707519370527,-0.07574506,0.047264308,0.02741177
1,510703224419068,0.0023928226,6.2940207,7.6133633
4,510711814857245,-0.012827792,-0.008933641,0.0011453386
1,510707519900527,0.3376871,6.36102,7.8741813
1,510711815387245,0.08853444,6.413662,7.4790664
6,510711815905266,984.1809,0.0,0.0
4,510703226408443,-0.01099525,0.008170082,0.0035887277
4,510707521889902,-0.067193195,0.055205323,0.021914145
1,510703226938443,0.0071784677,6.2988067,7.6348987
4,510711817376568,-0.011606098,-0.0071010995,0.0023670332
1,510707522419902,0.34486556,6.3370914,7.886145
1,510711817906568,0.078963146,6.401698,7.4862447
4,510703228927766,-0.00671932,0.014278554,0.0035887277
4,510707524409225,-0.05619795,0.06436803,0.013973131
1,510703229457766,0.011964113,6.282057,7.673184
4,510711819895943,-0.014049487,-0.0052685575,0.0011453386
1,510707524939225,0.3400799,6.3179493,7.900502
1,510711820425943,0.10289137,6.401698,7.5029945
4,510703231447089,-0.008551862,0.020387027,0.0017561859
4,510707526928600,-0.043981,0.07230905,0.0060321167
