type,time,one,two,three
1,430429351088009,0.43100718,4.8026943,8.582756
4,430437941179988,-0.054365408,-0.006872032,-0.008322794
1,430433646403738,0.7923234,5.209474,8.705089
1,430437941709988,0.14117654,5.3676996,8.369795
4,430429353077280,-0.18936265,0.05971032,-0.032756682
4,430433648392957,-0.36467582,0.029167956,0.014278554
1,430429353607280,0.4118646,4.8026943,8.606684
4,430437943699207,-0.05619795,-0.003206948,-0.005879405
1,430433648922957,0.78035927,5.219045,8.702696
1,430437944229207,0.148355,5.3772707,8.403294
4,430429355596499,-0.19241689,0.060321167,-0.03397838
4,430433650912228,-0.3658975,0.038330667,0.018554486
1,430429356126499,0.4022933,4.814658,8.606684
4,430437946218478,-0.0555871,-0.006872032,-0.006490252
6,430437946250665,986.8113,0.0,0.0
1,430433651442228,0.78035927,5.211867,8.702696
1,430437946748478,0.16510476,5.3676996,8.40808
4,430429358115770,-0.19974706,0.058488626,-0.033367533
4,430433653431447,-0.35856733,0.051769305,0.023441264
1,430429358645770,0.39032918,4.817051,8.621041
4,430437948737697,-0.05375456,-0.009926268,-0.0077119465
1,430433653961447,0.7612167,5.2046885,8.7266245
1,430437949267697,0.1698904,5.3629136,8.434401
4,430429360635040,-0.2015796,0.06154286,-0.03397838
4,430433655950665,-0.35306972,0.05787778,0.029549737
1,430429361165040,0.3711866,4.7979083,8.637791
4,430437951256915,-0.050089475,-0.014202199,-0.008322794
1,430433656480665,0.7396813,5.1999025,8.740981
1,430437951786915,0.18424734,5.341378,8.448758
4,430429363154259,-0.20280129,0.0645971,-0.034589227
4,430433658469936,-0.34512872,0.07131642,0.03321482
1,430429363684259,0.35204405,4.805087,8.676076
4,430437953776186,-0.048256934,-0.017256435,-0.008933641
1,430433658999936,0.7253244,5.183153,8.769695
1,430437954306186,0.18903299,5.3243294,8.4655075
4,430429365673530,-0.20463383,0.069483876,-0.034589227
4,430433660989207,-0.3323009,0.078035735,0.036879905
1,430429366203530,0.37357944,4.8003016,8.712267
4,430437956295405,-0.042759307,-0.017867282,-0.009544488
1,430433661519207,0.69900334,5.154439,8.779266
1,430437956825405,0.18664017,5.326722,8.477471
4,430429368192749,-0.20646638,0.07925743,-0.03397838
4,430433663508426,-0.31580803,0.08231167,0.042988375
1,430429368722749,0.3999005,4.79073,8.736196
4,430437958814624,-0.040926766,-0.020921519,-0.008933641
1,430433664038426,0.6655038,5.137689,8.803194
1,430437959344624,0.18424734,5.317151,8.510971
4,430429370712020,-0.20646638,0.0865876,-0.032756682
4,430433666027645,-0.3011477,0.08536591,0.047875155
1,430429371242020,0.4214359,4.814658,8.745767
6,430433666253686,986.7993,0.0,0.0
4,430437961333895,-0.03603999,-0.020310672,-0.010766183
1,430433666557645,0.6511469,5.1209397,8.810373
1,430437961863895,0.16749759,5.293223,8.503793
4,430429373231238,-0.2015796,0.09575031,-0.030313294
4,430433668546915,-0.28526568,0.08231167,0.05276193
1,430429373761238,0.4334,4.8003016,8.752945
4,430437963853113,-0.028709821,-0.020310672,-0.008933641
1,430433669076915,0.61764735,5.08744,8.836694
1,430437964383113,0.16749759,5.2956157,8.494222
4,430429375750509,-0.19913621,0.0981937,-0.029702447
4,430433671066134,-0.26449686,0.08536591,0.053372778
1,430429376280509,0.4142574,4.778766,8.738588
4,430437966372332,-0.023212196,-0.02275406,-0.008322794
1,430433671596134,0.5937191,5.044369,8.834301
1,430437966902332,0.18185452,5.2980084,8.494222
4,430429378269728,-0.19241689,0.09636115,-0.030924143
4,430433673585405,-0.24800399,0.08108997,0.056427017
1,430429378799728,0.39032918,4.759324,8.721839
4,430437968891603,-0.015882028,-0.02275406,-0.008322794
1,430433674115405,0.56500524,5.0108695,8.819944
1,430437969421603,0.15314065,5.2956157,8.487042
4,430429380788999,-0.18508671,0.096972,-0.03581092
4,430433676104676,-0.22845687,0.081700824,0.05581617
1,430429381318999,0.38793638,4.735396,8.683254
4,430437971410822,-0.007330167,-0.022143213,-0.0071010995
1,430433676634676,0.541077,4.9845486,8.810373
1,430437971940822,0.15553348,5.2836514,8.487042
